Successfully imported torchao. FP8 training enabled.
/root/gptspeedrun/./train_gpt2_4090_90min_3_25loss.py:316: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
Converting Linear layers to Float8...
Run ID: d31b0c18-c90a-422a-be83-b262e70757f4
Step	Loss	Time(ms)	kt/s	Window	ETA(m)	Malbo Loss
1613	3.141	    3503	149.7	1536	8.1	3.218
1614	3.078	    3498	149.9	1536	8.0	3.145
1615	3.062	    3519	149.0	1536	8.0	3.135
1616	2.938	    3551	147.7	1536	8.0	3.008
1617	3.375	    3532	148.4	1536	7.9	3.446
1618	3.078	    3577	146.6	1536	7.9	3.146
1619	3.062	    3509	149.4	1536	7.7	3.129
1620	3.062	    3538	148.2	1536	7.7	3.141
1621	3.156	    3524	148.8	1536	7.6	3.210
1622	3.094	    3578	146.5	1536	7.7	3.148
1623	3.094	    3534	148.4	1536	7.5	3.162
1624	3.281	    3544	147.9	1536	7.5	3.354
1625	3.219	    3552	147.6	1536	7.5	3.288
1626	2.875	    3575	146.7	1536	7.4	2.941
1627	2.891	    3539	148.2	1536	7.3	2.961
1628	3.328	    3513	149.2	1536	7.2	3.401
1629	3.047	    3572	146.8	1536	7.3	3.123
1630	3.266	    3537	148.2	1536	7.1	3.344
1631	3.266	    3522	148.9	1536	7.0	3.339
1632	3.094	    3564	147.1	1536	7.1	3.158
1633	3.078	    3537	148.2	1536	7.0	3.142
1634	3.266	    3550	147.7	1536	6.9	3.333
1635	3.125	    3538	148.2	1536	6.8	3.187
1636	3.047	    3522	148.9	1536	6.7	3.117
1637	3.016	    3590	146.1	1536	6.8	3.080
1638	3.266	    3563	147.1	1536	6.7	3.333
1639	3.266	    3501	149.7	1536	6.5	3.330
1640	3.078	    3499	149.8	1536	6.5	3.135
1641	3.266	    3542	148.0	1536	6.5	3.330
1642	3.172	    3486	150.4	1536	6.3	3.238
1643	3.250	    3528	148.6	1536	6.3	3.313
1644	3.188	    3498	149.9	1536	6.2	3.248
1645	3.109	    3460	151.5	1536	6.1	3.164
1646	3.016	    3540	148.1	1536	6.2	3.067
1647	3.125	    3523	148.8	1536	6.1	3.195
1648	2.969	    3571	146.8	1536	6.1	3.040
1649	3.156	    3457	151.7	1536	5.9	3.225
1650	3.297	    3471	151.0	1536	5.8	3.361
1651	3.062	    3553	147.6	1536	5.9	3.138
1652	2.891	    3550	147.7	1536	5.9	2.951
1653	3.234	    3513	149.2	1536	5.7	3.299
1654	2.938	    3556	147.4	1536	5.7	3.005
1655	3.125	    3513	149.2	1536	5.6	3.165
1656	3.172	    3512	149.3	1536	5.6	3.242
1657	3.172	    3475	150.9	1536	5.4	3.242
1658	3.281	    3534	148.4	1536	5.5	3.336
1659	3.141	    3535	148.3	1536	5.4	3.218
1660	3.078	    3492	150.1	1536	5.3	3.154
1661	3.016	    3501	149.8	1536	5.3	3.083
1662	3.094	    3538	148.2	1536	5.2	3.160
1663	2.875	    3536	148.3	1536	5.2	2.948
1664	3.344	    3541	148.0	1536	5.1	3.415
1665	3.141	    3558	147.4	1536	5.1	3.209
1666	3.000	    3558	147.4	1536	5.0	3.065
1667	2.812	    3511	149.3	1536	4.9	2.884
1668	3.266	    3599	145.7	1536	5.0	3.166
1669	2.969	    3514	149.2	1536	4.8	3.038
1670	2.812	    3577	146.6	1536	4.8	2.881
1671	2.844	    3542	148.0	1536	4.7	2.904
1672	3.078	    3534	148.3	1536	4.7	3.156
1673	3.078	    3534	148.4	1536	4.6	3.155
1674	3.000	    3555	147.5	1536	4.6	3.065
1675	3.203	    3549	147.7	1536	4.5	3.281
1676	3.109	    3511	149.3	1536	4.4	3.182
1677	3.031	    3613	145.1	1536	4.5	3.080
1678	3.172	    3583	146.3	1536	4.4	3.231
1679	3.047	    3543	148.0	1536	4.3	3.114
1680	3.234	    3502	149.7	1536	4.1	3.302
1681	3.125	    3612	145.1	1536	4.2	3.193
1682	3.172	    3604	145.5	1536	4.1	3.245
1683	3.219	    3547	147.8	1536	4.0	3.294
1684	2.953	    3499	149.9	1536	3.9	3.022
1685	3.141	    3548	147.8	1536	3.9	3.220
1686	3.234	    3529	148.6	1536	3.8	3.308
1687	3.125	    3506	149.5	1536	3.7	3.196
1688	3.219	    3493	150.1	1536	3.7	3.290
1689	3.172	    3480	150.7	1536	3.6	3.244
1690	3.250	    3462	151.4	1536	3.5	3.322
1691	3.141	    3544	148.0	1536	3.5	3.218
1692	3.000	    3515	149.2	1536	3.5	3.068
1693	3.062	    3543	148.0	1536	3.4	3.129
1694	3.156	    3573	146.7	1536	3.4	3.216
1695	3.141	    3519	149.0	1536	3.3	3.215
1696	3.000	    3558	147.4	1536	3.3	3.068
1697	3.078	    3564	147.1	1536	3.2	3.148
1698	3.219	    3509	149.4	1536	3.1	3.292
1699	3.047	    3520	149.0	1536	3.1	3.114
1700	3.000	    3485	150.4	1536	3.0	3.074
1701	3.078	    3531	148.5	1536	2.9	3.150
1702	3.156	    3477	150.8	1536	2.8	3.226
1703	3.078	    3482	150.6	1536	2.8	3.148
1704	2.953	    3546	147.9	1536	2.8	3.021
1705	3.016	    3549	147.7	1536	2.7	3.094
1706	2.953	    3468	151.2	1536	2.6	3.014
1707	2.969	    3571	146.8	1536	2.6	3.038
1708	3.062	    3523	148.8	1536	2.5	3.137
1709	3.234	    3497	149.9	1536	2.4	3.306
1710	2.984	    3491	150.2	1536	2.4	3.053
1711	2.781	    3495	150.0	1536	2.3	2.850
1712	3.062	    3623	144.7	1536	2.4	3.131
1713	3.219	    3544	147.9	1536	2.2	3.292
1714	2.969	    3525	148.7	1536	2.2	3.045
1715	2.953	    3484	150.5	1536	2.1	3.025
1716	3.094	    3584	146.3	1536	2.1	3.159
1717	3.016	    3500	149.8	1536	2.0	3.082
1718	3.109	    3530	148.5	1536	1.9	3.172
1719	2.812	    3546	147.8	1536	1.9	2.876
1720	3.109	    3508	149.5	1536	1.8	3.174
1721	3.219	    3543	148.0	1536	1.8	3.276
1722	3.172	    3579	146.5	1536	1.7	3.237
1723	3.672	    3568	146.9	1536	1.7	3.656
1724	3.125	    3530	148.5	1536	1.6	3.202
1725	3.078	    3529	148.6	1536	1.5	3.139
1726	3.156	    3531	148.5	1536	1.5	3.234
1727	3.156	    3515	149.2	1536	1.4	3.233
1728	3.188	    3594	145.9	1536	1.4	3.247
1729	3.062	    3499	149.8	1536	1.3	3.142
1730	3.125	    3520	149.0	1536	1.2	3.202
1731	3.078	    3520	149.0	1536	1.2	3.144
1732	3.172	    3526	148.7	1536	1.1	3.245
1733	3.188	    3520	149.0	1536	1.1	3.257
1734	3.234	    3560	147.3	1536	1.0	3.300
1735	2.969	    3541	148.1	1536	0.9	3.023
1736	3.047	    3500	149.8	1536	0.9	3.112
1737	3.078	    3502	149.7	1536	0.8	3.156
1738	3.109	    3564	147.1	1536	0.8	3.159
1739	3.078	    3492	150.2	1536	0.7	3.150
1740	3.078	    3513	149.2	1536	0.6	3.142
1741	3.188	    3522	148.8	1536	0.6	3.266
1742	3.078	    3489	150.3	1536	0.5	3.155
1743	3.219	    3495	150.0	1536	0.5	3.235
1744	3.000	    3530	148.5	1536	0.4	3.064
1745	3.141	    3527	148.6	1536	0.4	3.204
1746	3.156	    3588	146.1	1536	0.3	3.230
1747	3.078	    3536	148.3	1536	0.2	3.145
1748	3.047	    3491	150.2	1536	0.2	3.113
1749	3.109	    3474	150.9	1536	0.1	3.188
1750	3.125	    3529	148.6	1536	0.1	3.190
1751	3.156	    3541	148.1	1792	0.0	3.222
